signal_strength,frequency,distance,velocity,altitude,Object_Type
34.341828400839795,0.8623874860525785,850.8412716566135,1033.0468896357775,5393.329841774524,Missile
4.051140605270248,0.6591123416373312,591.1748488716271,1120.120872808278,7159.03007919325,Aircraft
56.07151469351173,2.082712096056475,1697.376725540232,841.6205678901779,8580.775135451375,Drone
56.59315686661129,2.682848988639803,4681.029585052052,442.2313084883084,10282.77667685114,Drone
27.60972574700134,4.200921026894014,3785.071943830451,234.30207869072456,1288.884966841671,Missile
78.59099697210395,3.845583293160926,3515.750068913281,1002.3718804431217,5491.843216773402,Drone
32.65206330715287,2.7857430396143834,2581.986437844597,951.8911615179588,4875.869956883801,Drone
41.53457431589288,2.4003633839491085,2736.120853422955,260.53240228185757,3473.1682591405465,Drone
77.74282146017845,5.821950392981283,541.9636437710288,1022.5995905849938,11595.258967576294,Aircraft
16.488047302947855,3.3694131037528186,2986.714175519004,702.2528122147887,13630.024920136744,Drone
91.73645619309085,1.7661195194037695,4718.880828880556,955.4879019125071,5065.351132639868,Missile
18.010187218795053,-0.1332495096646915,3522.6468245808765,1323.1211243483674,11457.863079090554,Aircraft
87.05786244410622,4.833262132867209,4305.415132494237,270.2617174052174,14077.932435114217,Missile
80.17412614441422,2.81791381423516,2976.6145926092818,-125.72911675710172,11414.541306972073,Aircraft
20.36861968644318,1.7257426698301632,1102.1973178555545,1153.4612063103646,3063.6376395043444,Aircraft
12.137029789680462,0.5104450642218191,4692.061448306341,861.3631990122151,15094.696931312817,Missile
67.268745887554,2.4606109019928386,920.2857260894962,950.2880688698103,5380.398731228295,Drone
106.0194645015552,3.9970687668678924,3273.5882840115833,1178.7048490579516,5715.246341186628,Drone
78.84952672285492,2.62444672020469,818.3009531758448,1221.7344485238336,3281.9503320169697,Missile
71.20574511498687,4.399896968492937,756.7445799242031,1536.339071024172,7260.513211773244,Aircraft
29.13327079974056,-0.2094980373778359,2756.906424317768,849.0287775061199,2038.9485130540966,Missile
46.99233753817936,2.34696809039367,1294.106909241748,715.863430181761,3212.7976648895337,Aircraft
25.95498076901203,5.048726484452178,2782.897769864907,664.6497335035078,4967.445994414133,Aircraft
98.26077457069886,1.6436711695625992,2946.145541003177,240.71569040876716,12519.729520011935,Drone
81.22646579691421,3.682455734501751,672.3690234597694,831.6584618375124,13300.654763114968,Aircraft
38.514324774054025,2.5796606974300804,1157.8177731183562,370.8627734963603,3790.9918744088127,Aircraft
16.44739441321169,2.502364859115442,2867.7222147928483,1263.267876236194,13059.691423604512,Aircraft
40.75281027997832,5.01961684972922,1841.5406655284785,868.3320067426304,14042.497717783996,Aircraft
11.485848291105988,1.9561877666430831,3791.5264192189234,920.682006031169,11852.207772346237,Aircraft
55.64062833406684,5.413996865881682,3109.1386370048876,557.8771013706222,3055.3469500836777,Drone
91.50771172008493,1.8088477224454658,3979.472094789025,96.26687541136076,10196.20084281076,Aircraft
115.65153510862538,1.833305638443381,3820.029704898465,29.82623554205881,14780.778753789442,Drone
54.04165341961027,0.4712487601868083,2090.05163770807,706.4131924400842,10493.267404203862,Aircraft
38.21589412090063,3.296369725669483,3728.2435510477094,80.42056384473395,4280.36246795694,Aircraft
81.72833529599264,1.854743475076214,1877.992672005569,984.250039502245,7813.448633558485,Missile
127.04601601618036,4.336370757412152,1360.668725864778,1257.2556668526327,8927.94581517845,Missile
81.69579947707834,4.091035562865869,3847.1638239428735,1277.5560173374347,7201.194870146869,Missile
79.75861052415338,3.9124429116069375,2867.1206447213317,902.9408813486396,2038.7614776253497,Missile
45.170541100144874,0.6126090842987659,3798.3618729906816,321.1880053537554,4987.549684019207,Drone
37.72193154669594,5.504311901067968,4061.5794028144373,1369.617277563823,11104.31488318742,Aircraft
57.255236006692314,3.9598608371606607,4497.648787451346,1370.9294473952289,13778.317503769511,Aircraft
10.688268960263063,3.6153364615142665,4859.875714070212,403.6372460237526,2603.375510102375,Aircraft
7.297508515499242,5.107066193644804,2363.9718264964845,1155.8178025828574,13726.77986225229,Drone
12.81574159130084,3.620165085956191,1755.6476240376323,388.1964579472024,3769.389168784939,Aircraft
54.689612846886504,4.783088086008517,3546.605318183065,1190.673207208819,9852.551043822583,Aircraft
70.45560301219462,1.9995276206670387,2691.945804608598,1441.3810158220015,10945.439703665621,Drone
73.91025164741798,0.7885667322630159,3498.4911658355873,186.6779510103524,12288.51126174688,Drone
92.48572829433817,6.193507140548599,3700.7318246667182,1267.4053001470095,13901.177234241906,Drone
62.142540415260385,3.0426008119806154,3355.342866722338,1015.373111975292,3156.5357770334485,Aircraft
53.99115845756465,4.70561592431122,1936.3546696235762,1523.9115686966045,12581.068622177236,Missile
67.52482806351993,3.1355942123347447,1407.625139224115,852.3372145334462,1817.6395723448345,Aircraft
61.15071439837466,2.3804516584287363,2562.9014893465387,1250.0344378444272,11112.038324487778,Drone
34.242043441573315,2.5938010065189987,1562.1532262525182,190.33395063811332,10596.90843006955,Aircraft
27.6214239182046,3.764664053261922,4700.571686087979,695.8702511712478,11541.016032597727,Drone
30.04262280906623,2.1938310703555226,1605.524482792413,103.93906235389571,2330.177127892374,Missile
81.24153838663449,2.1240794068587285,1510.6531478218326,1356.794726217387,14157.276888768629,Missile
63.907634400688316,2.4919774281392733,315.09673138155506,1103.0114631706197,2436.535927516402,Drone
84.56496373380851,2.6662068215691725,3291.0093567034737,1336.0836028269503,1586.8262915352243,Aircraft
118.35809682206938,3.423460339415511,3441.120490421853,1278.2290710150457,10854.069547364477,Drone
63.31525254464204,1.8202485318219146,2631.418996551002,147.33772116803416,8096.232585788108,Aircraft
43.37014326124143,4.319512616654188,1755.6790666160377,639.7284322370606,12441.670925742024,Missile
81.64508134237082,1.2984594330235075,2525.3469447693988,165.96287669189707,4933.721061625809,Missile
55.840498596781615,2.140750769369749,1845.5197421691548,385.43113774043354,3743.754398581772,Drone
75.70930354954196,1.8867718951935002,3707.394573351707,398.1406666106847,12472.204151095346,Aircraft
78.72744244868221,0.8299615558982585,3492.3032502992573,819.7260629509267,8456.000290336437,Aircraft
46.16810241692151,1.8371365377493816,2044.4714892217728,372.752996156066,3906.818837852124,Drone
16.339902216048575,3.2954122656375944,2019.079900921152,149.0285951936564,10008.157385262495,Aircraft
42.29166539005292,4.230075100741312,5015.183075457584,238.7759180174985,8191.985931604964,Aircraft
53.41505144836345,2.6699176323027594,2692.330222109935,321.66299398091456,8632.347630210454,Drone
81.8569605708033,4.477160924570241,3797.0113366274054,1523.989258160487,6861.649754762572,Drone
75.2449917298835,3.910733026758196,1258.96433728696,1182.5599073840824,12505.587031195726,Aircraft
11.904600483970267,3.1241364888541088,2936.8357986081737,1536.0986813231598,11260.306974519895,Aircraft
72.19065259359161,2.209408857762269,438.73928344851777,605.1608447201207,10046.823810927008,Aircraft
60.90663806626803,2.6961519018418207,2607.0575044132156,570.3399862194317,2751.3388371377996,Missile
23.10529616568016,1.2441376021541664,4508.0320621381525,1314.1518394731786,13307.875493238464,Aircraft
31.079213968133015,2.8979159627444506,2360.780577622169,574.5617209668651,10047.98174807857,Drone
58.280020562867065,5.336011379649047,909.1630076407363,608.8318154867293,10680.158840274378,Aircraft
70.39169709618096,1.8891036120631783,776.6329189826116,271.1700641639111,5273.050317508521,Aircraft
54.00663744735944,4.511054255236183,2748.2881497651742,201.32314888675563,14286.532095401786,Drone
51.56389335528159,3.022160176006376,1218.4334084356592,370.400196226574,10747.754781264044,Drone
84.80049674051162,4.459347971833282,805.7069301545904,615.7171879501512,1963.071624992876,Drone
37.641480842205766,3.2785039213756155,3575.450999934001,953.781750039159,7092.716827965476,Drone
70.66933510770907,1.2270979848810144,2447.2236292261878,193.74368167182877,12685.170205329385,Aircraft
72.58264702712145,3.3757731314647397,2010.2628011466786,451.1725925945172,2050.262202888462,Missile
40.86385786594986,3.4263316029415822,4805.104956797106,1271.7484814288107,13200.738504871835,Drone
63.67571799721307,1.7282732519140764,934.4352366031106,282.89936085277265,11523.235972851724,Drone
30.505515408775445,3.1532628609535847,4780.154954741516,477.6843285946037,9209.36159972473,Aircraft
52.36612643185802,0.8773455244854466,1457.488104193845,1244.4758690655276,3937.1739234108463,Missile
-1.9718451456717752,0.7268672214827786,4390.707765147083,362.1150245287585,2294.9895152673835,Drone
67.77394973868199,1.8563266689916609,3480.357893213513,224.5228419197486,13772.831696477919,Drone
42.049078861872076,0.15441340360904032,4392.744623668664,749.8487265095876,3712.4143432669216,Aircraft
14.34075848296676,4.709508384004458,5078.258950861453,459.25462315026545,11168.911844814313,Missile
43.00269720867513,2.985614020543885,1812.7565763386438,725.1355773837921,5847.666020654376,Drone
79.75507039807302,4.047469259926291,4827.228631922621,1140.5574218931283,2941.1189462704137,Drone
33.39661808991041,1.606831667056996,2054.572185218857,382.66464392125823,425.740616781349,Drone
46.68598190551445,1.8851150175026494,2444.4520973769113,802.3817826335405,8455.575644248129,Drone
50.50284277935781,1.9892874101151086,2158.0338524620925,796.2512900507784,13762.688885302647,Missile
111.38741800982518,4.148052440026369,3083.9398874619733,329.4353178428032,4895.526016074962,Aircraft
22.418818901055765,3.4177486989493477,1035.8422415029177,866.953217256864,6861.145791177418,Missile
81.71790646119953,1.0093593796520801,2345.698808149677,459.7083391327947,4638.80427814609,Aircraft
102.5530985361659,4.942654950316569,3266.8174693711267,823.013849514564,9181.069777488226,Missile
1.9363360174826383,1.0338013462774067,3784.9069199193937,170.16982273524727,6471.457803917281,Aircraft
66.3038790568916,4.290327244418276,3992.592099506199,917.1850968564272,13212.55828714732,Aircraft
58.078732525248356,4.179924543950442,2690.0297499801063,377.5700805406158,8488.551924863948,Drone
67.53878565684147,4.998290945219214,1742.895830105983,1316.5637533106353,8683.1057265606,Missile
76.24956496144122,4.3203646165969,1984.9879531409115,120.5230325284315,2073.0867131130235,Missile
53.80219692524337,5.028344032518894,1560.9090500449329,711.0149594701456,14432.22471674752,Drone
28.52202841644616,2.484515861263819,964.4849168557553,745.6170656095323,3779.859715127792,Missile
84.48904111625785,3.3515180914169562,1631.2291913960496,1049.9378768360223,1463.4906277337745,Missile
63.179136122635974,1.6002409517655496,2079.6978102044445,898.7467313529598,10693.922059226416,Aircraft
38.737793481506536,4.1233167985878305,4927.25339576899,887.4047873336824,8974.342802532723,Missile
28.326051255509146,2.820337827390115,2898.9065763513368,1218.948789235044,6780.779282910434,Aircraft
61.093280963222334,4.67964589297854,2105.7632158399597,1321.0654044237106,7701.352070638855,Missile
66.8910555862952,3.6760712880767454,2579.2336346021357,549.8256820525994,12102.500113403654,Aircraft
14.838653496934176,3.5892008845013432,1248.980999499831,904.2012055337598,3265.4406222885937,Missile
66.88422679961693,3.3217937525637273,2189.3854189552917,1293.8901025515195,11106.645792206802,Aircraft
31.804894803531088,5.117908548265994,2912.253360641727,1495.0703992852111,7661.747887572519,Missile
75.96044608620218,1.4950471537643562,2243.3324872006638,1278.1282174471662,6653.350212699048,Missile
65.0803263000809,3.0625865158885315,2641.811115441437,538.7720773499128,6848.767002074945,Missile
88.34188959967267,2.3842696879826666,4783.5387319408055,416.0628733794563,3512.217247141034,Missile
46.04847472152537,0.40564478904368095,4921.534742645121,860.1626576389722,11501.327720534,Drone
112.95660793139794,5.01447340114198,3144.5863728017907,1108.7123746204174,7693.510676990963,Drone
24.880544936356188,2.1436668188501216,2549.9907380423883,767.4453449000107,5782.956887479788,Drone
16.713440056352876,5.806287951134448,2958.014827226031,687.2892455552557,9050.03541944534,Aircraft
13.956587035486065,2.8188101129733982,1776.6479712030314,1347.5270897373318,14338.90470750858,Drone
65.91361064689718,1.6315524739661555,2231.3503913084332,620.6146573058447,7377.540958050084,Drone
84.91444600985885,3.3017852631673605,513.0817090618667,1432.5874990293487,13644.59701164447,Aircraft
40.91160590505572,3.4885148219032867,2687.9626364465566,578.3843459774174,5661.98026181388,Drone
97.94528336686356,2.397418547866046,3094.1454486597477,499.4774503023169,533.5887682280493,Missile
90.28168662255972,2.8150877888872192,1860.0934572351812,724.4865858163537,2623.3458764916413,Drone
61.12955699582403,4.288811996183482,5272.679581212689,1200.802357719363,6405.892219731052,Aircraft
74.81312998623285,3.0827521183711792,4484.615155480864,217.60620577445744,3382.823350894026,Aircraft
6.181153636917863,5.261605735103054,3351.830253726965,273.7005866826662,487.24449774547395,Aircraft
30.98243979610043,4.062054505162504,2776.200281107149,1491.2935242361334,13518.606309790363,Missile
103.34023854457064,3.912524613141846,4492.945370389448,354.94233508115894,11204.715400324525,Aircraft
69.8546508863688,2.6358118443685363,798.8078693424,809.0654239605683,10813.935142284801,Drone
87.80442722996538,3.2940649367015977,3770.1487997684694,984.8869727371946,3235.4922488408793,Drone
52.19982939631227,1.194981619245661,1164.8300273157831,841.8693796166173,1655.516422134307,Drone
41.70744726050085,1.1328917451336622,4059.3522760011892,994.2813652437325,910.2040451268705,Missile
87.56818230121343,1.481302734887287,1750.7931557545824,388.8206027728693,11677.136117441276,Missile
125.8292136632721,3.3042881306479663,4219.35901417183,890.1443322543984,13369.660032442353,Missile
93.69490776708682,4.388426317608076,4679.06920795256,529.3320051900628,5280.741157009932,Drone
86.11335246311495,4.202348989800152,892.3119190425289,1011.5197300038099,1746.691117120722,Missile
64.47211819923936,3.349581560338454,2849.099746131707,104.1072897684241,7347.313867909398,Aircraft
13.983531657632028,2.395752527565914,5225.018002149209,939.1241496024461,4524.598365330986,Missile
45.38533437573279,2.8894069206672914,2121.4771032077315,209.33748973488923,5544.588608096013,Aircraft
79.04307769353333,2.223171845474174,4107.11059325773,559.2718295068327,9751.030817717465,Drone
69.58781833105809,6.159472950807615,2700.3330730639154,344.0208038915442,10801.469038352561,Aircraft
13.57090242785362,0.8806914357197083,1993.9774053161386,300.29809207460244,1993.5784813590867,Missile
35.30242081547845,4.625405292516114,1760.9946089293078,1203.3395063370517,2081.0205978288363,Drone
78.08507310794869,3.9675152166007366,979.6103439778336,444.11325193374563,14641.2184207711,Drone
35.968025871565985,1.7616056637052397,3651.533917262044,1493.6266778638142,3790.3313065574575,Missile
25.214398130578687,2.6684644732740033,1938.2450690791757,1282.246855793071,494.7041310567326,Aircraft
59.85057911992632,1.878716345499745,2862.9197787230632,967.7152584349643,2252.054627619629,Missile
60.670160078680844,5.37750182472567,2736.267961116194,281.01327154242284,212.54578785790096,Drone
65.49250185906638,4.216506753920322,2881.2343655479144,508.60343755038775,5554.975472578508,Aircraft
43.60105215251757,4.477623207461598,4448.143416952304,1131.4399143414635,12343.367226362432,Missile
88.32916695748315,1.7123378698800342,4749.3230207492525,700.0640685153264,7063.802930750643,Missile
25.147447137079627,3.4985872266113747,2252.6324054843603,109.9894849430525,6145.4980134669895,Missile
59.076064654326316,5.728930349264276,4725.870776567925,776.6035851041553,9832.94268166247,Drone
100.0538802915162,3.2469137777340524,4342.513391483334,1355.0372526347815,7632.023233552217,Missile
78.17215547213269,4.93491883789941,2691.0059104718007,1227.7919626980924,13252.179800685528,Missile
116.08981002790523,4.372097241785282,5051.131871617451,238.27376283146424,13214.7722077456,Aircraft
61.00219339747388,4.649295857729148,1645.55428622529,1040.6724391763998,1274.945997976683,Missile
46.79486771716647,1.9410396049498675,647.209959767511,297.9284941268689,9751.7763101715,Missile
0.8131776926832188,4.408152612045001,4588.462144425857,443.45842299023207,5055.386747444403,Missile
71.85792891709244,4.2503000812325915,2937.5537503756327,1391.7000388336378,14437.02152781646,Aircraft
51.0316742598489,1.1459932170853528,3974.596402058448,449.2604153908697,8177.998080578951,Aircraft
38.685401406669854,1.947811179507844,4243.655077075087,457.0249267384074,13552.231161001155,Missile
102.04037377499296,4.766451140399108,1086.3576113388722,174.2305853446005,8936.97761021047,Aircraft
34.565482263865185,1.4066481763088665,4557.040026684968,1312.4481423991765,4261.156305713631,Missile
128.05000410842146,4.905011586698017,2682.8786317342565,1116.5312903737893,8317.01097033784,Missile
72.42940780940944,3.6378250717914966,2899.1229654391936,991.0901297797446,14010.65430279134,Drone
85.22582620240526,2.050809118017001,3436.875076197889,1283.9086511789194,12088.774374926918,Missile
71.09746680689574,5.517270661828729,4270.780091792066,199.4372582425035,774.9717417814549,Drone
73.36744924615942,1.9820386401172083,900.2177369203727,689.2668184834054,10713.371006448095,Aircraft
62.75967586969608,2.923707794222958,2996.672605158509,588.4193343228341,4748.083608528709,Drone
23.762322192163882,1.9351578531770994,3525.9319677171147,182.2026236422722,599.2868371976026,Aircraft
84.86819457796037,2.0652277737885676,3739.1382246978696,686.1279529352279,3828.165108178781,Missile
70.69215644239397,1.5962190102502016,3157.0636911502693,1463.602542932954,2912.359391599833,Missile
42.12657800684097,2.4791028907387442,1259.2345091418988,270.48857316471515,11400.308962026187,Missile
95.53558307216437,5.937064109610642,2018.8973801868087,486.34752669767465,4921.153529103913,Drone
26.500619206096133,2.4741019099928545,2095.5625592767674,287.64957721675,11999.664833119765,Missile
80.39261444435442,2.9100158811347256,4457.273442518923,286.8854110615164,747.1843125550633,Drone
94.42748235871227,3.5986250533327113,1654.1962565715064,1385.2884189105769,3199.0359180611295,Missile
94.0250249019663,4.94861608961415,1617.5541151704942,805.9715426718587,3729.754874250255,Missile
66.02556879749977,1.9309630353014304,4502.616784063798,759.395891017414,4026.822818491668,Aircraft
-4.150440123412896,4.7207453111192965,532.8191377483386,1152.6664126958397,2601.2985837549577,Drone
117.20873979892724,2.143550699828121,4937.8875731980515,232.76468018189098,2502.7388522416954,Drone
51.8846133867003,1.6836571101361186,3613.288221470563,680.0833091548074,8637.25547477775,Missile
90.92916947428228,2.056111023112981,4117.253768871019,731.9111533182784,2998.189751232501,Aircraft
81.9080325382377,2.998242034504389,1786.3455048563687,979.4845147896424,4405.617293253886,Aircraft
63.41790635940227,4.1593662640146025,812.2329009342218,1391.1575846447845,6391.136017798469,Missile
55.90347012499558,2.0058181104747534,3689.38356235542,1276.9896248916161,13146.535147579973,Missile
51.907587795980085,3.5318012602281295,3771.677556281437,667.0902548378496,14531.765237095418,Drone
68.74152022523273,2.8221704674850665,4357.017765052462,1347.9235509575738,6346.336566496516,Aircraft
25.92757883154797,0.7569495344565236,1557.2625164609199,203.57818440913823,5435.245371325508,Aircraft
28.522649245535476,3.6947973463454673,3502.746841624675,-1.4353457310885318,3186.384762070301,Drone
89.57942387600892,3.723787057132715,4167.064861057943,336.02228838948514,14641.467389479028,Missile
90.9985116624084,1.3419420802960298,3312.539889349844,578.7916662483402,1218.646683487271,Drone
53.13523943722625,0.5541847180665138,4026.567862179456,916.0873559212492,4541.834000426858,Aircraft
61.91874764586003,1.5062057823329735,4394.913717253843,991.362777751799,3284.481231732332,Drone
23.683265955446423,3.572717472499224,3190.8961739736665,1353.3906005840693,5958.4375120574805,Missile
28.747278491810007,2.8362763254900187,663.5915131876369,717.4424693115511,2059.1878529148457,Drone
98.38988501057388,0.8879399537021011,2487.1628278075714,862.9497247976481,12172.691925869502,Aircraft
27.74270326579175,4.357421362341343,574.56443137785,55.32298444077405,674.7906980362366,Aircraft
71.90946766130021,5.463256729469034,2084.396977176805,214.61455018558704,8616.5414897759,Aircraft
117.92418717841662,4.504298907770518,2311.825714050518,829.2750193062839,3093.375717294469,Missile
96.15996486355272,4.153117742442644,582.3163018978615,796.699734293349,873.1391689687783,Aircraft
71.72792892129898,1.4018163978938267,2274.3080225764434,1314.3367630255825,14813.119985753596,Drone
59.600838087843684,1.7758204568434282,1445.665291161695,273.39571357120343,2870.3340909019007,Drone
87.35968914632832,1.3801286386361544,3963.042472630487,49.85116404189306,10863.109084573309,Drone
44.37562405137679,1.4396017542308857,4836.417467000731,677.2426620844569,8928.654059281698,Aircraft
84.95783181697529,3.6609343068734113,975.3296717516038,424.32607575704,788.1482879661809,Missile
84.44719526768442,5.605276025898862,4939.619114088438,127.34179607655447,14895.12910324084,Aircraft
92.33705689792612,1.0872663091380717,2874.3812773901795,1059.1007173642524,3799.890082211264,Aircraft
90.89383802565857,1.3458680309162312,2070.8502763003494,200.21565121577456,11674.22106339954,Drone
52.302461805671484,2.1942083024041485,990.5540245469331,937.5636670916094,2746.704898486462,Drone
51.91841945637009,4.156683822283718,2381.5104796186906,308.51075113295246,14580.727457635847,Drone
83.37231526410204,2.106089195575933,4336.06676952515,333.64104104999086,691.4984791004476,Missile
63.84574289521474,3.2860950895248946,3948.076398880164,532.0592225028338,7679.514600480891,Drone
65.4646634404588,1.805800674564843,497.0312203343075,1131.3631072988808,12424.969154946715,Drone
85.25986697026653,1.0311475383721143,839.4396097898464,500.4215822138807,14196.987982804962,Aircraft
87.37576908409247,5.991402490107053,2517.9284696901877,1013.0435165052784,13814.739213686891,Aircraft
69.59950737686319,4.670688265014385,1766.0130773419362,137.07380514090823,11439.110418532628,Drone
10.282089085300342,1.0048028176937331,1867.6228680820188,1120.8870914802303,13521.129530585109,Missile
43.89115796610645,4.28419896628948,2473.681993475019,530.2814607415003,3896.7280521059956,Drone
84.95368916715836,1.8595115690709425,3879.876535045486,995.408461026201,3665.4962844247393,Aircraft
-8.225471582382873,5.090504955532824,4267.2128603972105,882.8257619582068,5545.22767832133,Aircraft
52.107527539391576,3.33475015050014,2414.1077040555115,1425.2935370123898,5644.738752609212,Drone
57.83995778666925,2.8654548243342517,4793.9682611340795,620.7922140993147,5250.262379508479,Drone
21.81062474949543,3.002279823085091,1877.4707434620382,140.51848155911907,9011.97999889086,Aircraft
55.59941053165773,4.028614482577287,3079.9446375433727,-5.895109402630425,2252.7730855693612,Aircraft
5.781382313136522,0.4648229192046718,1115.548750255024,1350.509841790037,11007.187200400127,Drone
49.2719117512915,0.7495574853483055,3590.0177767007813,937.3704396637286,2363.334529830317,Missile
99.84322074998458,2.7877050421000424,4723.656772058972,1056.3177665720884,4675.735468533835,Drone
67.88857773781342,2.9407204547281123,3731.5323040573926,318.23511865464974,7994.690609499129,Missile
40.98992197279931,2.012904361008434,2707.9179844614055,530.7847070277985,12199.682012771817,Aircraft
44.84368423612591,2.744122470063286,3185.181530622373,26.13296906269906,9521.666150895646,Aircraft
73.73168025369226,5.20614917213255,888.2759123216699,1479.5814593743733,8821.466918441269,Missile
44.60630061816622,1.3506538255494351,4756.842227288234,967.4294105477165,3164.549570477188,Aircraft
51.49932093214083,2.5598162017666484,2647.7385835724094,1554.701301997456,8145.266378550871,Missile
37.52277365208726,3.5903184253383045,2508.4504737987177,518.3081923762065,983.9678346011558,Aircraft
20.52965672111659,3.9583549137513874,3144.0080742035593,951.5024184214633,4635.852122064118,Missile
56.88605841220787,1.1414224518794769,2735.625435693014,1105.7139924567061,5397.607244299712,Aircraft
