Distance_km,Speed_mps,Signal_db,Frequency_MHz,object_Type
19.972671123413335,137.29458358764083,20.127658192143247,33.87783717392051,Drone
273.7029166028468,8586.613263297015,8.239910957226474,34.83856684372607,Missile
85.0461946640049,137.29458358764083,9.323042057957355,74.16362922100791,Drone
202.13146246265478,329.5930501870338,18.222054533944124,23.103075165014435,Aircraft
100.39621206592918,8586.613263297015,-0.41087722040697017,64.54413592668018,Missile
160.81972614156513,137.29458358764083,0.587767533273917,57.49431276421255,Drone
168.5459810095511,137.29458358764083,14.230079350943235,57.24115872144886,Drone
63.60779210240284,329.5930501870338,27.712677217193153,66.63772726803582,Aircraft
291.17954205172197,8586.613263297015,20.974887570379384,55.28982158336974,Missile
234.78851877472323,137.29458358764083,4.867752411841945,88.04625636979208,Drone
282.45469305361485,329.5930501870338,11.516858875446061,67.88242910307572,Aircraft
269.49993162401813,137.29458358764083,-1.4667620725000798,55.149361885767426,Drone
183.3909938552147,8586.613263297015,-6.268509283145915,83.14654890847684,Missile
277.3435281567039,137.29458358764083,29.134802037207464,61.0085099284145,Drone
35.66282559505665,137.29458358764083,3.26937045940973,29.82328053073272,Drone
66.8350301015521,137.29458358764083,-1.1116806074375898,21.50239689948055,Drone
23.11591378405604,137.29458358764083,24.58090277846597,16.0804507806052,Drone
104.34579592134666,329.5930501870338,20.9025837143593,90.04606604206406,Aircraft
122.71641400994979,329.5930501870338,21.659481300673203,71.30340774800851,Aircraft
88.69121921442981,8586.613263297015,1.4447302423306816,93.80046537826776,Missile
250.3338776540595,329.5930501870338,1.6322769281340506,60.72588876577936,Aircraft
113.45846474114089,329.5930501870338,1.0401314892819578,47.86668726799634,Aircraft
91.47100780934042,8586.613263297015,-1.3123702168852738,6.9119324081180435,Missile
167.38186411589206,329.5930501870338,22.786183628082817,67.49258587305695,Aircraft
50.86802524268117,329.5930501870338,32.40079426247007,58.63866721705489,Aircraft
242.6371244186715,8586.613263297015,26.215873483833064,99.03068046517453,Missile
31.61968666713354,8586.613263297015,29.604681688027163,24.67671900044206,Missile
296.19721161415004,8586.613263297015,10.239921454259992,53.54299817339675,Missile
233.95098309603065,137.29458358764083,22.703789768599904,65.44477617668919,Drone
67.62754764491,137.29458358764083,7.711812022238725,64.81452629949202,Drone
11.601413965844696,8586.613263297015,16.275231098432002,56.56806075189187,Missile
246.48381425190192,8586.613263297015,14.081742326743118,77.91587302239532,Missile
214.98862971580897,8586.613263297015,-1.1556427428072809,21.293139743154825,Missile
221.4120787318863,137.29458358764083,9.353938016781541,72.83709282716717,Drone
233.66840053892426,137.29458358764083,38.19111377411755,62.35372257187583,Drone
31.472949002886203,329.5930501870338,2.4290128857471043,89.71143606766276,Aircraft
113.95506127783905,329.5930501870338,-3.309813186025564,84.8722494643246,Aircraft
43.60202726228762,8586.613263297015,10.929031081196765,32.19955687412278,Missile
260.2999935039221,137.29458358764083,29.51688679300741,28.347495172540153,Drone
190.7564567799918,137.29458358764083,19.107411488998615,98.18367906139234,Drone
105.96042720726827,137.29458358764083,24.048741361912228,53.1992529106104,Drone
28.431921582946853,8586.613263297015,-0.5152575912661401,90.73567542752924,Missile
100.18487329754204,329.5930501870338,20.947409650386078,17.224221354267737,Aircraft
104.30316338775664,8586.613263297015,6.175019745573689,64.63907256521725,Missile
221.5857917180386,329.5930501870338,31.715168297738373,81.17615854869803,Aircraft
194.8916666930118,329.5930501870338,21.46494030053681,94.79212970905823,Aircraft
267.2916953471347,8586.613263297015,-0.057186111235203896,34.39667396068533,Missile
146.9423282969653,329.5930501870338,-6.769166007795693,72.7731358224812,Aircraft
44.682331322107494,329.5930501870338,-7.868339535648364,54.342487894922286,Aircraft
216.84098829466856,137.29458358764083,8.570428382507036,7.002263680580351,Drone
230.62766409890025,329.5930501870338,3.2925568327156736,69.30997399358539,Aircraft
172.7703872951539,8586.613263297015,22.304506173125404,69.3195592655465,Missile
233.58048218682268,8586.613263297015,14.966691748930913,93.13007367980717,Missile
153.2007229456733,329.5930501870338,3.3009639002690356,50.233932170728266,Aircraft
161.59252052077827,137.29458358764083,-2.538111102491194,23.794841150340954,Drone
133.9868953239794,137.29458358764083,-3.64001186562752,5.411818521419236,Drone
17.371546755787605,329.5930501870338,33.233019607020886,42.14857648190466,Aircraft
41.28851382805829,329.5930501870338,2.1738984202433613,30.88975330767268,Aircraft
19.114463849152934,8586.613263297015,22.58553239554842,76.34774229636368,Missile
194.5590192664963,329.5930501870338,30.534296399313313,36.07250871926362,Aircraft
101.16323451213474,137.29458358764083,20.704065559236803,94.95804843516954,Drone
157.4855004377638,329.5930501870338,32.97826158234729,96.26871009579064,Aircraft
273.194277438567,8586.613263297015,9.619686076423726,62.469950431553094,Missile
82.29474645317373,8586.613263297015,37.81110953244742,92.93736841447341,Missile
129.01104768033264,8586.613263297015,-3.3427497910951534,76.32458010693507,Missile
229.10983017748413,8586.613263297015,-4.892523517123095,55.139104456537495,Missile
76.35146799257052,8586.613263297015,22.93460731037218,18.850485606855035,Missile
32.324173850349965,329.5930501870338,37.14155707066309,46.40119640787016,Aircraft
94.02792134499273,329.5930501870338,30.444173081816402,56.52657187289914,Aircraft
56.75417330366128,329.5930501870338,-6.179157028097428,86.532196492766,Aircraft
279.6123191793462,329.5930501870338,3.968385696735819,48.65200427703083,Aircraft
244.3549100736809,8586.613263297015,36.515944241891184,89.8697925951177,Missile
193.6870893880228,137.29458358764083,2.652921640039228,67.76054892332343,Drone
262.7235711544381,329.5930501870338,29.05852118934596,14.562907242313466,Aircraft
243.0649023007432,137.29458358764083,31.256609796435193,99.50315556318421,Drone
64.1053170769504,329.5930501870338,14.77260517304909,53.19603341463735,Aircraft
268.8421095620935,329.5930501870338,9.317445492415775,39.79397134449881,Aircraft
166.4092501555387,137.29458358764083,12.506221620987983,66.25226268248312,Drone
244.15764499757813,8586.613263297015,1.3482347182682073,11.780438084122869,Missile
269.866476977813,329.5930501870338,34.46954580644221,64.01732602858209,Aircraft
102.22100774184052,329.5930501870338,12.530982836487894,50.325364049428025,Aircraft
41.91505811302626,329.5930501870338,34.12297202280499,41.26073292985973,Aircraft
76.10119713716308,137.29458358764083,-4.715326004686295,95.34898209671101,Drone
133.86125870161433,8586.613263297015,39.413763550006564,52.73143195647327,Missile
247.224282117523,137.29458358764083,12.163654372180915,22.692630467523905,Drone
259.6118691443396,137.29458358764083,-7.608458980294727,46.43738445835257,Drone
12.016117854045305,8586.613263297015,-8.098907588127254,92.0193530526946,Missile
158.11671774749405,137.29458358764083,27.31036287409193,18.43345166172887,Drone
131.0491909131459,8586.613263297015,22.951776710184042,22.181746830135452,Missile
74.41126503651178,329.5930501870338,30.106527906379377,2.2899272079512913,Aircraft
44.76095652676801,8586.613263297015,-4.7316233023597025,2.4048148901809507,Missile
107.90839970705211,329.5930501870338,-8.221456648222583,83.10977106889274,Aircraft
283.44381413463054,137.29458358764083,15.428964472378922,73.48013807745262,Drone
103.72885028601901,137.29458358764083,9.379761574138477,36.14906458874387,Drone
160.44928030557617,329.5930501870338,13.097346833547789,70.1328045655297,Aircraft
213.87549807960158,137.29458358764083,39.5794204435137,40.12538670468705,Drone
115.45258468999525,8586.613263297015,38.53749788353351,95.33678280378493,Missile
291.8168039890786,329.5930501870338,37.11576948365964,96.73821546117745,Aircraft
289.10971553321224,137.29458358764083,29.19213383838369,39.88658380512499,Drone
83.0168657893556,329.5930501870338,7.74206801284452,85.56796872774594,Aircraft
154.2020667087918,8586.613263297015,10.606546513138579,77.53581512804915,Missile
97.25470984686321,8586.613263297015,17.480802185946224,31.689993780007143,Missile
92.6037433694656,137.29458358764083,31.526722820241993,23.97194306120949,Drone
20.69721473281451,8586.613263297015,-6.564358374086612,46.36523038889055,Missile
186.7736568541701,329.5930501870338,11.214844294244408,78.35353522082622,Aircraft
155.77691673636983,8586.613263297015,-5.8691168270365655,96.0566106881458,Missile
24.928837862496913,329.5930501870338,15.73287932867558,76.59432781779068,Aircraft
90.80747462861731,329.5930501870338,34.94504120031177,85.66549151681863,Aircraft
273.3971069303296,8586.613263297015,29.124246228196895,60.70336631088114,Missile
79.47294829342201,137.29458358764083,1.3921208771554987,83.70537525337046,Drone
52.01951290645469,8586.613263297015,38.799542479939625,78.65766494233834,Missile
151.94130048049328,329.5930501870338,23.36751990232142,38.32156865070173,Aircraft
295.8386316920742,329.5930501870338,-9.478615030129847,55.64703990995139,Aircraft
80.19602873833512,8586.613263297015,2.7706742342609765,80.67055907697979,Missile
204.91930874770478,137.29458358764083,3.035664995995827,5.559616684805681,Drone
230.8696884453281,137.29458358764083,-6.537284685707004,80.99984895322716,Drone
78.91488775779591,329.5930501870338,37.99132590379645,18.610924280853318,Aircraft
221.18274109743928,329.5930501870338,13.912764728796187,51.953678095022454,Aircraft
116.65710848858343,137.29458358764083,34.7907298685941,81.01926851603783,Drone
193.36869087213805,8586.613263297015,6.110775172231417,26.12828673751279,Missile
193.72361612065947,329.5930501870338,-3.7383214783586443,25.334936491309147,Aircraft
165.37465838167995,329.5930501870338,13.716805495310695,40.873675447762935,Aircraft
36.18403331577841,137.29458358764083,-4.302168264284142,89.56963696018582,Drone
252.23772372087902,8586.613263297015,14.300775148876998,1.0438353622835805,Missile
103.0262188418034,137.29458358764083,36.01485906097039,90.23692656755156,Drone
64.09036801595772,8586.613263297015,16.038407091710635,16.22689543951917,Missile
21.824791050881537,8586.613263297015,20.824986344754173,99.01855123068073,Missile
181.35895352459013,8586.613263297015,-2.168078151309585,95.52985231080834,Missile
206.4936649342619,329.5930501870338,-7.813218706001526,49.97284376953705,Aircraft
14.810470389078283,137.29458358764083,-4.4596018910096475,51.759304533450184,Drone
158.5069869067915,137.29458358764083,19.926578784218282,48.67338468730957,Drone
75.683774807402,8586.613263297015,-5.249415050384767,63.908920920292736,Missile
197.10010921874047,329.5930501870338,8.799644497065572,9.981448521258173,Aircraft
60.56626441144752,329.5930501870338,17.504597022907802,4.229176885815084,Aircraft
210.37194404971513,137.29458358764083,9.43263993149235,6.712589913173987,Drone
122.15325042715585,329.5930501870338,-1.815809926734925,44.99216957490992,Aircraft
281.651696733653,329.5930501870338,3.6895653757053264,28.279245982728856,Aircraft
49.881073802338044,8586.613263297015,36.41587664242885,62.58191667472838,Missile
108.90924180457496,329.5930501870338,23.79911377931777,99.25178664810312,Aircraft
42.90732115977083,8586.613263297015,14.802391933994329,39.245994134570125,Missile
278.1611493007832,137.29458358764083,-9.364255500655323,57.810284156346825,Drone
264.4284124804845,329.5930501870338,39.62077002447351,42.14478569482621,Aircraft
84.80307203739513,137.29458358764083,23.572746744732164,84.87989510446408,Drone
201.39537334991192,137.29458358764083,5.846123867247247,90.32140394276158,Drone
246.99443805835259,329.5930501870338,33.96343299989191,87.85820560832074,Aircraft
171.00823536384408,329.5930501870338,2.9215810145909042,97.4628516292465,Aircraft
163.59866772324187,137.29458358764083,17.20082895913758,3.724399328901114,Drone
80.13716436113098,329.5930501870338,21.803538186491252,84.14180005240758,Aircraft
36.99980266371077,8586.613263297015,1.0531685726864222,75.42544513087023,Missile
270.19256980646475,8586.613263297015,38.91986394002979,23.640746530636115,Missile
271.12123657736583,329.5930501870338,27.409595298949874,95.67568924536523,Aircraft
193.5994226092477,137.29458358764083,17.890661275553498,15.669614894764601,Drone
108.3186394041232,329.5930501870338,-0.9702700912349567,68.27544278625693,Aircraft
111.27077663767166,329.5930501870338,-7.3070896500986935,23.264131464775335,Aircraft
220.52714687236943,137.29458358764083,6.002991626049173,43.70668422863339,Drone
270.1619753862474,137.29458358764083,27.659366795670138,72.19682979751232,Drone
267.255063036884,8586.613263297015,3.4665649151012534,56.76913956127162,Missile
236.1639082987109,137.29458358764083,16.977811024775256,43.32268130148306,Drone
196.18917738474346,8586.613263297015,26.39735883653716,33.30750466226674,Missile
34.40058984856417,137.29458358764083,-4.6028142676767825,84.12630591517024,Drone
56.872327087437995,329.5930501870338,24.264900805793665,15.237620681166558,Aircraft
270.580714672853,8586.613263297015,-5.406455614497765,43.5801847764502,Missile
185.86442730128107,8586.613263297015,38.25648710634983,90.47199960573907,Missile
12.667144968822598,8586.613263297015,14.419706503246978,84.7391054955368,Missile
39.42674743114931,329.5930501870338,-2.466194614506131,40.69323448483162,Aircraft
202.4155130413362,329.5930501870338,7.119181801677325,76.54772799652952,Aircraft
11.46785931540342,329.5930501870338,10.670822464763074,82.49292224017707,Aircraft
56.63433491107461,329.5930501870338,27.909250553826865,88.99985497635934,Aircraft
169.13279891630998,329.5930501870338,27.171189303830467,54.90607113587357,Aircraft
210.64960733088105,8586.613263297015,20.597025266866552,21.241627719416467,Missile
199.06876525575416,329.5930501870338,-4.703464372075352,26.275598573889233,Aircraft
75.03809974356234,8586.613263297015,-2.4215314206163203,30.273772730118818,Missile
216.5319741907854,329.5930501870338,-5.3121539677221685,59.786445600151936,Aircraft
78.80223537407203,137.29458358764083,18.858639164377504,4.248152788732235,Drone
104.36591246618764,8586.613263297015,33.856922075570196,63.96820440921686,Missile
226.482507484227,137.29458358764083,11.69002561273859,37.07106960439497,Drone
198.39354072369224,8586.613263297015,-1.9575913021126894,30.228938446474572,Missile
256.2747890433116,137.29458358764083,17.902116257448352,88.0701605020845,Drone
200.70773876709958,329.5930501870338,30.587610843285496,46.540237162499096,Aircraft
174.80949496728678,329.5930501870338,27.085603075646503,10.410251507736586,Aircraft
37.16568267014682,329.5930501870338,34.072538983751066,82.84793003459845,Aircraft
116.63758288723572,8586.613263297015,3.8951048624433913,5.716484486214154,Missile
86.90868662770038,137.29458358764083,-0.3023066366112577,72.94817319265147,Drone
80.75699657993424,329.5930501870338,33.990824297096935,77.61671595529585,Aircraft
292.17306087820924,137.29458358764083,22.878015638901154,35.907657986956956,Drone
123.99834015336052,137.29458358764083,5.546446500377709,82.65399777150088,Drone
268.69350100136285,329.5930501870338,27.117402528625462,52.05028117978889,Aircraft
193.03020153920625,329.5930501870338,30.755919224018392,46.86607167400688,Aircraft
240.49527802707803,137.29458358764083,20.748912017056618,5.494924865400562,Drone
155.7647570005057,329.5930501870338,24.394205493995756,29.712890171241682,Aircraft
177.30212654164413,329.5930501870338,8.762995222133316,93.16998711764468,Aircraft
152.83013120747054,329.5930501870338,16.934783367151955,39.7905723650665,Aircraft
66.6204664614329,8586.613263297015,16.207958536308112,55.123351535120065,Missile
219.51111342583656,137.29458358764083,32.402389556538594,53.67014621944093,Drone
91.42398510784818,137.29458358764083,31.998199014109126,59.45267789244664,Drone
17.051630265121613,8586.613263297015,31.634023467352158,7.071764608684979,Missile
197.18696581307867,137.29458358764083,-9.44841928687671,36.855449225074096,Drone
61.3620970280442,329.5930501870338,27.47727422344441,72.58969911437286,Aircraft
282.73298946234513,137.29458358764083,27.93381950555024,20.85546485622531,Drone
286.63928733075034,329.5930501870338,23.91894114275709,21.154259377089684,Aircraft
275.31067316393006,8586.613263297015,27.81323289457263,1.998970062213448,Missile
117.34602307407887,329.5930501870338,32.09851857483544,44.31071073421276,Aircraft
14.482418793371554,137.29458358764083,13.515952705089283,88.39070368666879,Drone
279.21238315044036,137.29458358764083,15.102510674422359,6.138193415143592,Drone
134.17340301202114,137.29458358764083,-3.7642971544304764,19.92075224010426,Drone
290.32989752266417,8586.613263297015,9.268794152368091,31.69836929593275,Missile
289.44979335588334,8586.613263297015,22.168258995589213,73.44074891985707,Missile
257.3727420855344,137.29458358764083,29.019988807363724,64.42292368745606,Drone
95.39017870017985,329.5930501870338,0.8604548845605269,42.17844655360365,Aircraft
121.67834129455832,8586.613263297015,-3.10885504203823,76.1478249865792,Missile
256.8296347398885,137.29458358764083,23.15210022502461,61.35347015403329,Drone
101.90738149532052,137.29458358764083,-9.906005823754468,89.70803916606468,Drone
59.15289653896682,8586.613263297015,-1.081370784633508,81.9846481647306,Missile
171.47236611292155,8586.613263297015,-8.546430982802313,26.028547002830855,Missile
281.4848845066265,8586.613263297015,-1.655744107256453,27.87241918578582,Missile
211.84864103574216,329.5930501870338,-0.9340360037247386,13.410291103446177,Aircraft
175.31773932591585,329.5930501870338,9.38367973751971,34.359507846028194,Aircraft
38.18118319352288,137.29458358764083,10.1163562343278,99.95484795319034,Drone
188.35209574275922,8586.613263297015,33.713123530511886,41.16936569289104,Missile
297.11561653023637,329.5930501870338,15.505485624941258,22.828355034221534,Aircraft
50.624364418591966,8586.613263297015,26.170238280614313,76.48580556307975,Missile
160.31559918548365,137.29458358764083,-4.793132103985628,54.70462934280295,Drone
264.43819085910707,329.5930501870338,1.2719377731846926,15.8105435031683,Aircraft
224.8228991487193,329.5930501870338,25.14717204893384,38.688278434925714,Aircraft
212.13456488862772,329.5930501870338,-7.359801976573595,42.032501838394985,Aircraft
213.7203843562617,137.29458358764083,14.329883112187655,75.62914035635264,Drone
114.252433853729,8586.613263297015,19.968448283146692,3.0464655202985416,Missile
95.14163483670308,329.5930501870338,20.107282202624052,27.632945033032737,Aircraft
244.71473508876895,137.29458358764083,-8.853359436597898,52.24203383023668,Drone
244.93288445696243,8586.613263297015,6.105400211459276,27.61582750283149,Missile
261.45097238823007,137.29458358764083,21.8245325524577,63.21497069448089,Drone
274.83976024137667,8586.613263297015,-2.5500131925378273,48.70488044818704,Missile
158.28929566967196,137.29458358764083,24.77078241640266,36.80931523109848,Drone
155.4397254592879,8586.613263297015,27.296260440683724,94.97165406018071,Missile
241.5056019003648,329.5930501870338,39.098459522307266,63.583790419459284,Aircraft
198.4895399255519,8586.613263297015,0.4920997428204714,13.864195854526182,Missile
213.57039440473397,137.29458358764083,31.256533383305758,56.449078046896155,Drone
240.77987413646932,137.29458358764083,16.0148288459327,78.2924534668892,Drone
268.10154912709424,8586.613263297015,8.67312980720867,71.14048005178694,Missile
108.01859548694539,329.5930501870338,-3.8811621337411033,18.03683370023068,Aircraft
118.91905626558376,329.5930501870338,26.77528032437688,97.26957990497023,Aircraft
37.25476255385201,8586.613263297015,1.7928799571843541,45.43255092891399,Missile
177.70124088889045,8586.613263297015,8.571100093652287,16.743475370285868,Missile
20.423259401055205,137.29458358764083,-6.872888655131578,18.839379658686646,Drone
145.02342525841345,329.5930501870338,30.068345790975954,10.725264226718968,Aircraft
167.36694406519723,8586.613263297015,28.32942619858217,80.5482927350585,Missile
93.09696311720248,329.5930501870338,26.680791502115625,13.081018937863016,Aircraft
181.34164556501312,8586.613263297015,4.972175524594334,13.387400457032946,Missile
18.845072482324333,8586.613263297015,-1.3259962867021375,85.19668986132292,Missile
20.83097473727218,329.5930501870338,21.877663223511487,35.1158043603084,Aircraft
248.5541625913009,8586.613263297015,14.808319205660972,4.054932526499172,Missile
114.45528600926623,8586.613263297015,-1.0873766547679207,6.137634652322677,Missile
46.84754866904659,137.29458358764083,24.295563552493185,15.07487422368566,Drone
161.45054541589326,8586.613263297015,39.556321591065185,22.125941449593263,Missile
233.29813039859715,8586.613263297015,27.360979387101885,66.84947322960213,Missile
72.58809797408452,8586.613263297015,26.999319334280592,16.575301720180995,Missile
190.63823798751008,137.29458358764083,37.51563764652958,12.768564726530126,Drone
34.750764848192716,329.5930501870338,0.1468183787451096,76.70719500615164,Aircraft
24.987699138896232,137.29458358764083,18.27749824607202,67.43447310213153,Drone
164.09284315476293,137.29458358764083,38.98233575169417,44.097097924068386,Drone
166.78418526693088,329.5930501870338,-1.7352944514912725,55.381667376530295,Aircraft
194.8546714344799,137.29458358764083,25.012597972226054,31.886418012315428,Drone
220.56648677957185,329.5930501870338,19.2905072985951,48.76754160330071,Aircraft
292.99710304413503,137.29458358764083,19.323954609435347,51.16059224929183,Drone
159.72710100734665,329.5930501870338,24.88353137600376,39.336489846631494,Aircraft
103.65737715296133,8586.613263297015,36.48084614378421,90.75064885654412,Missile
240.60399648292406,137.29458358764083,29.1290969925669,2.5901246331196086,Drone
88.54135286600152,137.29458358764083,-7.193194829189499,78.43495504603337,Drone
137.30171200463445,137.29458358764083,32.636400993785564,13.313900292891107,Drone
32.75235058925713,137.29458358764083,1.277066496286631,79.95718869318274,Drone
17.351715590482677,8586.613263297015,8.845708236818599,61.9752796519954,Missile
289.16804025659826,137.29458358764083,13.086640680619109,84.48453100270383,Drone
252.43423494853968,8586.613263297015,14.045300037653483,10.653918238448849,Missile
211.8325197671724,8586.613263297015,11.759019962767841,56.33908277587763,Missile
128.59635388013828,8586.613263297015,36.86766471079322,50.60770014595751,Missile
60.255352820545276,8586.613263297015,25.300950383201233,70.9131251133725,Missile
55.36674237461495,329.5930501870338,21.558532297835317,53.894764637473905,Aircraft
82.57044046773265,329.5930501870338,-7.507898610852922,54.53272214617731,Aircraft
169.27573276477494,137.29458358764083,35.195666513018736,43.5299984140304,Drone
217.2328175830181,329.5930501870338,35.46950960041981,31.574607976726742,Aircraft
201.45723924814206,329.5930501870338,29.01065317150512,48.744171763967024,Aircraft
91.18083011432343,137.29458358764083,-9.648539809319042,12.730743518071659,Drone
286.9109313923263,137.29458358764083,-7.135987446118833,96.1898205593254,Drone
223.99010584177287,137.29458358764083,1.2611851134244887,71.72666559903323,Drone
170.7626752283062,329.5930501870338,-3.4325295927546655,95.29424455209683,Aircraft
187.39901640796214,329.5930501870338,9.941801485186474,23.44601085066636,Aircraft
131.68401810405908,137.29458358764083,36.13115290438948,88.05476099747628,Drone
81.84198695533567,8586.613263297015,13.603021709849912,81.07020847179031,Missile
113.23207680886586,137.29458358764083,-9.329868678391719,68.03808883330969,Drone
229.77537203466704,8586.613263297015,4.137284478938101,62.877889422435366,Missile
14.174111702629201,8586.613263297015,-7.770254581351923,32.33841686151913,Missile
43.66106574700571,137.29458358764083,-8.185618869324893,81.82466771153804,Drone
23.340766186308297,137.29458358764083,3.785992654777612,50.65003068649364,Drone
21.81135267250134,137.29458358764083,3.78061693394727,8.018266013237252,Drone
258.08356936319205,329.5930501870338,29.356330130080202,31.97345292465787,Aircraft
214.06077922020685,8586.613263297015,38.7417326390556,93.59441275598743,Missile
147.5104104353243,329.5930501870338,8.560354694499914,85.21734579987978,Aircraft
38.371906588790424,329.5930501870338,11.44434394305193,98.20866410957737,Aircraft
152.56860378388137,137.29458358764083,32.23947181430107,63.17134487780571,Drone
147.30681352636404,329.5930501870338,3.406951004775669,25.503497240900785,Aircraft
60.2285422739044,137.29458358764083,-2.1809097798276023,17.118689918009515,Drone
135.81697827901218,8586.613263297015,32.65448117018252,19.5045296202377,Missile
125.5663729752383,137.29458358764083,-7.6749706779967255,2.9597701763781843,Drone
188.59652843514277,329.5930501870338,20.984972009970786,39.67752898760798,Aircraft
194.1771587516167,329.5930501870338,18.099642373340338,19.95134036945471,Aircraft
23.13816283389291,137.29458358764083,7.296022375084714,41.75389058521354,Drone
118.63765824167665,137.29458358764083,5.75947605486795,93.56444875203778,Drone
191.49937555712856,329.5930501870338,28.592886309081067,43.62348074121181,Aircraft
155.90951498822542,8586.613263297015,-5.678769461872676,87.92046520149864,Missile
258.38205394461346,8586.613263297015,1.8392154655692696,60.94497189497177,Missile
201.02115316949406,137.29458358764083,26.62243659190449,25.466023911477798,Drone
57.25098385361461,8586.613263297015,17.41602918632121,36.22962116666193,Missile
30.464936746124653,329.5930501870338,-3.600589573320681,9.308034046321511,Aircraft
196.30159067983152,137.29458358764083,34.106780714103,34.01279676600504,Drone
17.688280057070326,329.5930501870338,9.672392328179576,68.07655360484988,Aircraft
179.87491856930436,329.5930501870338,31.39341876610864,8.138998200014083,Aircraft
282.6667700132377,8586.613263297015,29.385650776385432,21.334739439324906,Missile
176.8875115840049,137.29458358764083,21.2212723235864,38.76266309991784,Drone
122.56927859989135,137.29458358764083,14.724056564754648,98.22290416458029,Drone
196.55358334828242,8586.613263297015,38.97754201908784,78.70132047292914,Missile
142.8933382425398,329.5930501870338,-2.7517463810091485,73.61518790271829,Aircraft
168.22886890162113,329.5930501870338,26.25778637755574,12.50290469601915,Aircraft
283.0247945451923,329.5930501870338,-0.4404649267605496,78.31859346788416,Aircraft
121.96976496222453,329.5930501870338,6.913155266617419,78.7416123400855,Aircraft
288.7452635089351,137.29458358764083,5.434937168659763,60.5091668668085,Drone
272.5516861672585,137.29458358764083,37.35179938693615,99.04581641783882,Drone
66.77942908889597,8586.613263297015,38.36780888941376,33.20013668653064,Missile
30.114777253797982,8586.613263297015,-0.8492277882636419,94.18597237594331,Missile
39.22562039945373,137.29458358764083,-8.898241985124791,91.55838038069386,Drone
15.28432943894942,137.29458358764083,26.000401983155655,2.136585315188406,Drone
37.388458619219236,329.5930501870338,10.899496693524217,45.56153612100629,Aircraft
208.0719642907435,329.5930501870338,-5.557987745621781,97.73331907210576,Aircraft
30.644708053466406,8586.613263297015,24.18770527885213,11.209014878399504,Missile
